slice_type,model_id,target,count,candidate_better_abs_error_rate,anchor_fail_candidate_success_count,anchor_fail_candidate_success_rate,candidate_norm_abs_error,anchor_norm_abs_error,actual_bin,month,hour,high_generation_flag,near_zero_flag
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.48360655737704916,16,0.04371584699453552,0.08014613900563641,0.07847419204822927,,,11.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.4781420765027322,16,0.04371584699453552,0.10441134149544098,0.10289946206254627,,,20.0,,
target+hour,mlp_regressor_medium,kpx_group_3,366,0.47540983606557374,16,0.04371584699453552,0.08753484212969204,0.07935124258488016,,,16.0,,
target+month,catboost_quantile_060_depth6,kpx_group_3,720,0.4625,16,0.022222222222222223,0.08603395464070251,0.08504381750003322,,4.0,,,
target+month,catboost_quantile_060_depth6,kpx_group_1,744,0.4583333333333333,16,0.021505376344086023,0.10893154781705554,0.10734966650081518,,3.0,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_2,1436,0.4582172701949861,16,0.011142061281337047,0.13866059970486294,0.1376589031626291,10-30%,,,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.44808743169398907,16,0.04371584699453552,0.10455453621145429,0.10235975980471324,,,20.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.4426229508196721,16,0.04371584699453552,0.105513740212002,0.10107198941254779,,,21.0,,
target+hour,mlp_regressor_medium,kpx_group_3,366,0.4426229508196721,16,0.04371584699453552,0.10584762981861977,0.09280321182199211,,,19.0,,
target+hour,extra_trees_wide,kpx_group_1,366,0.4371584699453552,16,0.04371584699453552,0.1042032942057564,0.09986375702848367,,,8.0,,
target+hour,extra_trees_wide,kpx_group_1,366,0.4344262295081967,16,0.04371584699453552,0.07820767914086289,0.07393216565563222,,,12.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.43169398907103823,16,0.04371584699453552,0.082147544445541,0.07846952601628573,,,15.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.42896174863387976,16,0.04371584699453552,0.08336038723022017,0.07935124258488016,,,16.0,,
target+hour,explainable_boosting,kpx_group_3,366,0.4180327868852459,16,0.04371584699453552,0.09302943429429064,0.07476804048022816,,,15.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.4180327868852459,16,0.04371584699453552,0.11520465069962563,0.1065006364288124,,,4.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.41530054644808745,16,0.04371584699453552,0.07866637777802021,0.07388305235421538,,,15.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.412568306010929,16,0.04371584699453552,0.10487439846454534,0.09986375702848367,,,8.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.40437158469945356,16,0.04371584699453552,0.092627783883226,0.0877939670195002,,,10.0,,
target+hour,explainable_boosting,kpx_group_2,366,0.4016393442622951,16,0.04371584699453552,0.08945153930623508,0.07698560528167253,,,13.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.39617486338797814,16,0.04371584699453552,0.08511922828233924,0.08128855621848065,,,11.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.39344262295081966,16,0.04371584699453552,0.08810169569749833,0.07972361726050202,,,10.0,,
target+hour,tabm_torch,kpx_group_1,366,0.3770491803278688,16,0.04371584699453552,0.10868694108737349,0.09032211241324473,,,18.0,,
target+month,ngboost_normal_260_lr03,kpx_group_3,744,0.31451612903225806,16,0.021505376344086023,0.05886297470058062,0.05110662039524703,,8.0,,,
target+actual_bin,mlp_regressor_medium,kpx_group_3,274,0.25547445255474455,16,0.058394160583941604,0.2310484101112541,0.16258865703270295,80-90%,,,,
target+actual_bin,explainable_boosting,kpx_group_3,274,0.21532846715328466,16,0.058394160583941604,0.23685233552460339,0.16258865703270295,80-90%,,,,
target+actual_bin,tabm_torch,kpx_group_1,448,0.18526785714285715,16,0.03571428571428571,0.18524403725973462,0.10397703506878656,80-90%,,,,
target+actual_bin,catboost_quantile_060_depth6,kpx_group_3,438,0.730593607305936,15,0.03424657534246575,0.20174996453698385,0.2178813975509972,90-100%,,,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5765027322404371,15,0.040983606557377046,0.07220593212066516,0.07698560528167253,,,13.0,,
target+month,lgbm_l1_baseline,kpx_group_2,744,0.5672043010752689,15,0.020161290322580645,0.07291830861376389,0.07743207667271455,,10.0,,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5655737704918032,15,0.040983606557377046,0.0877925469061203,0.09422803659996713,,,9.0,,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.5546448087431693,15,0.040983606557377046,0.07091234707972541,0.07393216565563222,,,12.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5546448087431693,15,0.040983606557377046,0.07266200066315412,0.07388305235421538,,,15.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5519125683060109,15,0.040983606557377046,0.08672351590087869,0.09032211241324473,,,18.0,,
target+month,catboost_quantile_055,kpx_group_1,744,0.5510752688172043,15,0.020161290322580645,0.05392833297592865,0.05492610085426715,,8.0,,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5355191256830601,15,0.040983606557377046,0.10259824749019429,0.10891397261057717,,,3.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5273224043715847,15,0.040983606557377046,0.09949784765448717,0.09986375702848367,,,8.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_2,366,0.5273224043715847,15,0.040983606557377046,0.10893322449711901,0.11194064382810978,,,2.0,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5218579234972678,15,0.040983606557377046,0.0799240793246492,0.08128855621848065,,,11.0,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.5163934426229508,15,0.040983606557377046,0.07387996046899116,0.07467978955148977,,,14.0,,
target+month,catboost_quantile_055,kpx_group_1,744,0.5161290322580645,15,0.020161290322580645,0.06867261100724287,0.06903155778244645,,10.0,,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5136612021857924,15,0.040983606557377046,0.0765969343127121,0.07744763240074481,,,16.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.505464480874317,15,0.040983606557377046,0.08254248912717221,0.07972361726050202,,,10.0,,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.49453551912568305,15,0.040983606557377046,0.07373499276632088,0.07568259071058364,,,11.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.4918032786885246,15,0.040983606557377046,0.10636246615675694,0.1065006364288124,,,4.0,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_3,1448,0.44820441988950277,15,0.010359116022099447,0.14466804066811584,0.142959359710764,30-60%,,,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.4344262295081967,15,0.040983606557377046,0.09521157817531811,0.07744763240074481,,,16.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.42896174863387976,15,0.040983606557377046,0.07896207265370057,0.07476804048022816,,,15.0,,
target+month,ngboost_normal_260_lr03,kpx_group_1,696,0.4281609195402299,15,0.021551724137931036,0.09361847224728591,0.09135706806134142,,2.0,,,
target+hour,extra_trees_wide,kpx_group_2,366,0.4262295081967213,15,0.040983606557377046,0.07825326570059067,0.0739926155873451,,,12.0,,
target+month,catboost_quantile_060_depth6,kpx_group_1,744,0.4220430107526882,15,0.020161290322580645,0.07118864283820737,0.06903155778244645,,10.0,,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.4207650273224044,15,0.040983606557377046,0.09283453988102543,0.08703212941192334,,,17.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.4180327868852459,15,0.040983606557377046,0.07996814106152707,0.0739926155873451,,,12.0,,
target+month,catboost_quantile_060_depth6,kpx_group_2,696,0.39511494252873564,15,0.021551724137931036,0.09534927008321738,0.09221465620981145,,2.0,,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.3797814207650273,15,0.040983606557377046,0.11179362500247605,0.10268163201473855,,,7.0,,
target+hour,explainable_boosting,kpx_group_1,366,0.37158469945355194,15,0.040983606557377046,0.09384702231551703,0.07356102759552278,,,14.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.37158469945355194,15,0.040983606557377046,0.08871794245761122,0.07972361726050202,,,10.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.36885245901639346,15,0.040983606557377046,0.11547495601664942,0.09032211241324473,,,18.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.35792349726775957,15,0.040983606557377046,0.0822714550465131,0.07474553736428122,,,13.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.3360655737704918,15,0.040983606557377046,0.11183784215540613,0.10172228959981588,,,21.0,,
target+month,catboost_quantile_055,kpx_group_2,744,0.5887096774193549,14,0.01881720430107527,0.18144067467201525,0.1867739224995229,,1.0,,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5792349726775956,14,0.03825136612021858,0.10380752069591297,0.112892427835344,,,22.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5655737704918032,14,0.03825136612021858,0.09991906295645407,0.10478483814459667,,,6.0,,
target+hour,catboost_quantile_055,kpx_group_2,366,0.546448087431694,14,0.03825136612021858,0.09532343138264573,0.09807585625222164,,,19.0,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.5218579234972678,14,0.03825136612021858,0.09615501710957237,0.09262614643712526,,,8.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.5136612021857924,14,0.03825136612021858,0.11333453053367662,0.1147786097659007,,,0.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5109289617486339,14,0.03825136612021858,0.10066216884642536,0.10107198941254779,,,21.0,,
target+hour,catboost_quantile_055,kpx_group_1,366,0.5081967213114754,14,0.03825136612021858,0.10632940520485036,0.10670315711401403,,,3.0,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.505464480874317,14,0.03825136612021858,0.10657017774228708,0.1065006364288124,,,4.0,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.505464480874317,14,0.03825136612021858,0.10158112485693012,0.10289946206254627,,,20.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.505464480874317,14,0.03825136612021858,0.10537470486067295,0.10515064820330204,,,1.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.5,14,0.03825136612021858,0.103445506470788,0.10416635828848793,,,5.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_2,366,0.49453551912568305,14,0.03825136612021858,0.08237834642391349,0.08142612030376237,,,16.0,,
target+month,lgbm_l1_baseline,kpx_group_3,744,0.49193548387096775,14,0.01881720430107527,0.06523083931125104,0.0647155220641647,,10.0,,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.4918032786885246,14,0.03825136612021858,0.09212079312573256,0.09156822750019558,,,9.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.4644808743169399,14,0.03825136612021858,0.11295524680725297,0.10833414958393581,,,2.0,,
target+hour,catboost_quantile_060_depth6,kpx_group_2,366,0.453551912568306,14,0.03825136612021858,0.08964045294369893,0.0877939670195002,,,10.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.453551912568306,14,0.03825136612021858,0.09107483066541527,0.0877939670195002,,,10.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.4453551912568306,14,0.03825136612021858,0.10445015937583485,0.10128053755439953,,,7.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.4426229508196721,14,0.03825136612021858,0.09242701444648707,0.0916229787440416,,,17.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.43169398907103823,14,0.03825136612021858,0.1080564643661901,0.10268163201473855,,,7.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.42896174863387976,14,0.03825136612021858,0.08475035714849113,0.08052192421373824,,,14.0,,
target+hour,explainable_boosting,kpx_group_1,366,0.39617486338797814,14,0.03825136612021858,0.11584501041107988,0.10107198941254779,,,21.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.39617486338797814,14,0.03825136612021858,0.08228813795591916,0.07935124258488016,,,16.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.39344262295081966,14,0.03825136612021858,0.08573940185826001,0.07847419204822927,,,11.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.39344262295081966,14,0.03825136612021858,0.0794497609692749,0.07244924485713752,,,12.0,,
target+hour,explainable_boosting,kpx_group_1,366,0.38524590163934425,14,0.03825136612021858,0.10536931958110946,0.08703212941192334,,,17.0,,
target+month,ngboost_normal_260_lr03,kpx_group_3,744,0.38306451612903225,14,0.01881720430107527,0.07244421490967466,0.0647155220641647,,10.0,,,
target+actual_bin,ngboost_normal_260_lr03,kpx_group_1,448,0.17857142857142858,14,0.03125,0.14451576746289782,0.10397703506878656,80-90%,,,,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.5792349726775956,13,0.03551912568306011,0.07065884904902825,0.07356102759552278,,,14.0,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5437158469945356,13,0.03551912568306011,0.07359264000626688,0.0739926155873451,,,12.0,,
target+month,catboost_quantile_055,kpx_group_1,720,0.5347222222222222,13,0.018055555555555554,0.0779354392092927,0.07970780336331314,,6.0,,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5300546448087432,13,0.03551912568306011,0.10424825764003098,0.10604341879915236,,,7.0,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5273224043715847,13,0.03551912568306011,0.09877748039210084,0.10235975980471324,,,20.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_2,366,0.5218579234972678,13,0.03551912568306011,0.1017991206248172,0.10235975980471324,,,20.0,,
target+hour,catboost_quantile_055,kpx_group_2,366,0.5163934426229508,13,0.03551912568306011,0.10118450383285084,0.10104212972975589,,,8.0,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.5081967213114754,13,0.03551912568306011,0.088591415114513,0.08917925773902731,,,17.0,,
target+hour,catboost_quantile_055,kpx_group_1,366,0.5027322404371585,13,0.03551912568306011,0.10661530066067063,0.10604341879915236,,,7.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.4972677595628415,13,0.03551912568306011,0.10303561906813888,0.10268163201473855,,,7.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.4890710382513661,13,0.03551912568306011,0.08085740823241494,0.07847419204822927,,,11.0,,
target+high_generation_flag,catboost_quantile_0575_depth6,kpx_group_2,953,0.48898216159496327,13,0.013641133263378805,0.07743170994852369,0.07708839301429628,,,,True,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.48360655737704916,13,0.03551912568306011,0.08211197487891672,0.07935124258488016,,,16.0,,
target+month,catboost_quantile_055,kpx_group_3,720,0.48194444444444445,13,0.018055555555555554,0.08664629160470333,0.08504381750003322,,4.0,,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.4808743169398907,13,0.03551912568306011,0.11669797839736151,0.11218298476721872,,,23.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_2,366,0.4808743169398907,13,0.03551912568306011,0.07489791229889382,0.0739926155873451,,,12.0,,
target+month,catboost_quantile_055,kpx_group_1,744,0.4731182795698925,13,0.01747311827956989,0.10472698250518754,0.10149797614428471,,5.0,,,
target+month,hist_gbdt_quantile_055,kpx_group_3,696,0.47270114942528735,13,0.01867816091954023,0.10149807213865103,0.0998073963271172,,2.0,,,
target+hour,hist_gbdt_quantile_055,kpx_group_3,366,0.4672131147540984,13,0.03551912568306011,0.1080876967252534,0.1065364148325738,,,3.0,,
target+hour,catboost_quantile_060_depth6,kpx_group_3,366,0.46174863387978143,13,0.03551912568306011,0.07920474913853055,0.07847419204822927,,,11.0,,
target+month,catboost_quantile_0575_depth6,kpx_group_3,744,0.4596774193548387,13,0.01747311827956989,0.1180881023738335,0.11785113862322234,,7.0,,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.45081967213114754,13,0.03551912568306011,0.08457323434516828,0.08128855621848065,,,11.0,,
target+hour,catboost_quantile_060_depth6,kpx_group_2,366,0.44808743169398907,13,0.03551912568306011,0.10682243247842237,0.10357964177123914,,,1.0,,
target+hour,extra_trees_wide,kpx_group_1,366,0.4453551912568306,13,0.03551912568306011,0.10771409871130146,0.10604341879915236,,,7.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.4344262295081967,13,0.03551912568306011,0.09406426556978296,0.08917925773902731,,,17.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.42349726775956287,13,0.03551912568306011,0.08025147027149593,0.07467978955148977,,,14.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.41530054644808745,13,0.03551912568306011,0.09767489836505763,0.09422803659996713,,,9.0,,
target+month,catboost_quantile_060_depth6,kpx_group_1,720,0.39305555555555555,13,0.018055555555555554,0.06511840834629283,0.06194028765491995,,9.0,,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.3879781420765027,13,0.03551912568306011,0.10805296467725096,0.08703212941192334,,,17.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_3,366,0.38524590163934425,13,0.03551912568306011,0.1031676418980511,0.09262614643712526,,,8.0,,
target+month,catboost_quantile_060_depth6,kpx_group_2,744,0.37768817204301075,13,0.01747311827956989,0.13172238633678685,0.12564781678668074,,3.0,,,
target+hour,explainable_boosting,kpx_group_1,366,0.34972677595628415,13,0.03551912568306011,0.09767745850562615,0.07744763240074481,,,16.0,,
target+actual_bin,lgbm_l1_baseline,kpx_group_1,392,0.29081632653061223,13,0.03316326530612245,0.1106610879873958,0.09340715713158332,90-100%,,,,
actual_bin,ngboost_normal_260_lr03,,1185,0.12995780590717299,13,0.010970464135021098,0.18851738745386656,0.1335355788356606,90-100%,,,,
target+hour,catboost_quantile_055,kpx_group_2,366,0.587431693989071,12,0.03278688524590164,0.10278832085345924,0.10357964177123914,,,1.0,,
target+hour,catboost_quantile_055,kpx_group_1,366,0.5519125683060109,12,0.03278688524590164,0.07312567152856551,0.07393216565563222,,,12.0,,
target+month,catboost_quantile_055,kpx_group_3,696,0.5387931034482759,12,0.017241379310344827,0.09775029313927754,0.0998073963271172,,2.0,,,
target+hour,catboost_quantile_055,kpx_group_3,366,0.5382513661202186,12,0.03278688524590164,0.10137416162030824,0.10289946206254627,,,20.0,,
target+hour,catboost_quantile_055,kpx_group_1,366,0.5327868852459017,12,0.03278688524590164,0.10431498809957798,0.10462674110387578,,,4.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_2,366,0.5245901639344263,12,0.03278688524590164,0.08793115470079745,0.0877939670195002,,,10.0,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.5136612021857924,12,0.03278688524590164,0.08265693139606037,0.07972361726050202,,,10.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.5109289617486339,12,0.03278688524590164,0.1036538526365267,0.1041647443335669,,,5.0,,
