ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,worst_month_score,high_generation_score,delta_vs_baseline
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.6_0.4_0.0,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.6_0.4_0.0,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.6, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.0}",1.03,0.6202143546106083,0.8715273606803612,0.36890134854085527,0.1284726393196388,,,-0.0005116202893917787
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.0_0.3,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.0_0.3,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.7, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.3}",1.03,0.6207993685858512,0.8718061167155255,0.3697926204561767,0.12819388328447448,,,7.339368585113082e-05
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.1_0.2,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.1_0.2,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.7, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.2}",1.03,0.6210774013499978,0.8719452785702841,0.3702095241297114,0.12805472142971588,0.6052830538809362,0.61497868079144,0.0003514264499977493
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.2_0.1,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.2_0.1,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.7, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.1}",1.03,0.6213240824765132,0.8718756284481776,0.37077253650484865,0.12812437155182246,0.6001874374909506,0.6165064491780455,0.0005981075765131294
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.3_0.0,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.7_0.3_0.0,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.7, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.0}",1.03,0.6204489180862075,0.871630423331847,0.369267412840568,0.12836957666815302,,,-0.0002770568137925311
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.8_0.0_0.2,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.8_0.0_0.2,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.8, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.2}",1.03,0.6204538135476061,0.8717463898979844,0.3691612371972277,0.1282536101020156,,,-0.00027216135239394035
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.8_0.1_0.1,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.8_0.1_0.1,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.8, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.1}",1.03,0.6215678457292001,0.8717681230673012,0.3713675683910989,0.1282318769326988,0.60257731784912,0.6162800302850789,0.0008418708292000643
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.8_0.2_-0.0,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.8_0.2_-0.0,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.8, ""catboost_mae"": 0.2, ""lgbm_l2"": -0.0}",1.0275,0.6207266480845359,0.8715608181071822,0.36989247806188974,0.12843918189281775,,,6.731845358931565e-07
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.9_0.0_0.1,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.9_0.0_0.1,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.9, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.1}",1.03,0.62122384515135,0.8715354614586646,0.37091222884403535,0.1284645385413354,0.6031510152475499,0.615263008426623,0.0004978702513499522
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.9_0.1_-0.0,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_0.9_0.1_-0.0,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 0.9, ""catboost_mae"": 0.1, ""lgbm_l2"": -0.0}",1.03,0.6208314602326918,0.8714667468886503,0.3701961735767331,0.12853325311134964,,,0.00010548533269172378
w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_1.0_0.0_0.0,w3_lgbm_l1_baseline_catboost_mae_lgbm_l2_1.0_0.0_0.0,lgbm_l1_baseline+catboost_mae+lgbm_l2,"{""lgbm_l1_baseline"": 1.0, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.6026838369238885,0.6159288142378625,0.0006292718009832665
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.0_1.0,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.0_1.0,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 1.0}",1.03,0.6108833543165592,0.868659238819103,0.3531074698140153,0.13134076118089705,,,-0.009842620583440875
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.1_0.9,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.1_0.9,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.1, ""lgbm_l2"": 0.9}",1.03,0.6113391503767379,0.8689375269535504,0.35374077379992536,0.13106247304644958,,,-0.009386824523262116
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.2_0.8,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.2_0.8,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.2, ""lgbm_l2"": 0.8}",1.03,0.6117055077314727,0.8691646312249809,0.35424638423796456,0.13083536877501914,,,-0.009020467168527335
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.3_0.7,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.3_0.7,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.3, ""lgbm_l2"": 0.7}",1.03,0.6119097430635213,0.8693379086776527,0.3544815774493899,0.1306620913223473,,,-0.008816231836478727
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.4_0.6,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.4_0.6,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.4, ""lgbm_l2"": 0.6}",1.03,0.6122432786818855,0.8694589693714293,0.35502758799234185,0.1305410306285707,,,-0.008482696218114483
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.5_0.5,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.5_0.5,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.5, ""lgbm_l2"": 0.5}",1.03,0.6130681465526584,0.8695300588980136,0.3566062342073031,0.13046994110198637,,,-0.007657828347341633
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.6_0.4,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.6_0.4,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.6, ""lgbm_l2"": 0.4}",1.03,0.6130079791796046,0.869552283495183,0.35646367486402625,0.13044771650481704,,,-0.007717995720395443
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.7_0.3,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.7_0.3,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.7, ""lgbm_l2"": 0.3}",1.03,0.6133352073190801,0.869528698165046,0.3571417164731141,0.130471301834954,,,-0.007390767580919944
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.8_0.2,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.8_0.2,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.8, ""lgbm_l2"": 0.2}",1.03,0.6129579633636495,0.8694550193819992,0.3564609073452997,0.1305449806180008,,,-0.007768011536350539
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.9_0.1,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_0.9_0.1,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 0.9, ""lgbm_l2"": 0.1}",1.03,0.6127816921388473,0.8693298484274491,0.35623353585024536,0.1306701515725509,,,-0.007944282761152777
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_1.0_0.0,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.0_1.0_0.0,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.0, ""hist_gbdt_l2"": 1.0, ""lgbm_l2"": 0.0}",1.03,0.6134423527290497,0.869157233541025,0.35772747191707427,0.13084276645897494,,,-0.007283622170950355
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.0_0.9,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.0_0.9,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 0.9}",1.03,0.6131381214173752,0.8694916485856282,0.3567845942491223,0.13050835141437178,,,-0.007587853482624807
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.1_0.8,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.1_0.8,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.1, ""lgbm_l2"": 0.8}",1.03,0.6134514039919967,0.8697545755908628,0.3571482323931307,0.1302454244091372,,,-0.007274570908003319
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.2_0.7,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.2_0.7,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.2, ""lgbm_l2"": 0.7}",1.03,0.6134015264430085,0.8699609904517212,0.35684206243429584,0.13003900954827882,,,-0.007324448456991539
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.3_0.6,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.3_0.6,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.3, ""lgbm_l2"": 0.6}",1.03,0.6139301216915263,0.8701183030034112,0.3577419403796413,0.12988169699658877,,,-0.006795853208473757
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.4_0.5,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.4_0.5,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.4, ""lgbm_l2"": 0.5}",1.03,0.6144672466406427,0.8702188858859062,0.3587156073953792,0.1297811141140938,,,-0.00625872825935736
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.5_0.4,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.5_0.4,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.5, ""lgbm_l2"": 0.4}",1.03,0.6146637179041201,0.8702717196627836,0.3590557161454566,0.1297282803372164,,,-0.006062256995879922
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.6_0.3,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.6_0.3,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.6, ""lgbm_l2"": 0.3}",1.03,0.6141761492021303,0.8702748739850795,0.35807742441918106,0.12972512601492048,,,-0.006549825697869771
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.7_0.2,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.7_0.2,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.7, ""lgbm_l2"": 0.2}",1.03,0.6144924336411866,0.8702304285901379,0.3587544386922352,0.1297695714098621,,,-0.00623354125881348
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.8_0.1,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.8_0.1,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.8, ""lgbm_l2"": 0.1}",1.03,0.6144497835729803,0.870135745087925,0.35876382205803564,0.12986425491207498,,,-0.006276191327019731
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.9_0.0,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.1_0.9_0.0,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.1, ""hist_gbdt_l2"": 0.9, ""lgbm_l2"": 0.0}",1.03,0.6145039826582033,0.8699900644329195,0.35901790088348706,0.13000993556708054,,,-0.006221992241796759
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.0_0.8,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.0_0.8,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 0.8}",1.03,0.6147931464324576,0.8702036238668932,0.3593826689980221,0.12979637613310677,,,-0.005932828467542395
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.1_0.7,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.1_0.7,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.1, ""lgbm_l2"": 0.7}",1.03,0.6147681411547758,0.8704492178928833,0.35908706441666843,0.12955078210711665,,,-0.005957833745224184
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.2_0.6,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.2_0.6,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.2, ""lgbm_l2"": 0.6}",1.03,0.6153099990088077,0.8706363182070486,0.35998367981056684,0.12936368179295146,,,-0.0054159758911923594
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.3_0.5,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.3_0.5,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.3, ""lgbm_l2"": 0.5}",1.03,0.6153513412396469,0.8707732152977998,0.3599294671814938,0.1292267847022002,,,-0.005374633660353179
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.4_0.4,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.4_0.4,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.4, ""lgbm_l2"": 0.4}",1.03,0.616435150732505,0.8708619845534631,0.36200831691154695,0.12913801544653689,,,-0.004290824167495044
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.5_0.3,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.5_0.3,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.5, ""lgbm_l2"": 0.3}",1.03,0.6161614555759514,0.8708972807891717,0.36142563036273095,0.12910271921082828,,,-0.004564519324048666
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.6_0.2,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.6_0.2,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.6, ""lgbm_l2"": 0.2}",1.03,0.6163257201585086,0.870877893810412,0.36177354650660515,0.129122106189588,,,-0.004400254741491416
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.7_0.1,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.7_0.1,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.7, ""lgbm_l2"": 0.1}",1.03,0.6165195327436729,0.8708119482533732,0.36222711723397255,0.12918805174662687,,,-0.00420644215632715
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.8_0.0,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.2_0.8_0.0,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.2, ""hist_gbdt_l2"": 0.8, ""lgbm_l2"": 0.0}",1.03,0.6164573796207905,0.8706942270020859,0.3622205322394951,0.12930577299791407,,,-0.0042685952792095305
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.0_0.7,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.0_0.7,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 0.7}",1.03,0.6159168249948651,0.8707907399283512,0.361042910061379,0.1292092600716488,,,-0.004809149905134924
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.1_0.6,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.1_0.6,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.1, ""lgbm_l2"": 0.6}",1.03,0.616453439052135,0.8710224622216923,0.3618844158825778,0.12897753777830764,,,-0.004272535847865022
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.2_0.5,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.2_0.5,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.2, ""lgbm_l2"": 0.5}",1.03,0.6164137443620272,0.8711927799980804,0.3616347087259741,0.12880722000191955,,,-0.004312230537972805
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.3_0.4,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.3_0.4,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.3, ""lgbm_l2"": 0.4}",1.03,0.6169074905931421,0.8713077264799951,0.36250725470628903,0.12869227352000492,,,-0.003818484306857939
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.4_0.3,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.4_0.3,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.4, ""lgbm_l2"": 0.3}",1.03,0.6171201072427805,0.8713727149187374,0.3628674995668237,0.12862728508126267,,,-0.003605867657219486
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.5_0.2,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.5_0.2,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.5, ""lgbm_l2"": 0.2}",1.03,0.6179881179654405,0.8713833036396278,0.3645929322912533,0.12861669636037218,,,-0.002737856934559524
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.6_0.1,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.6_0.1,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.6, ""lgbm_l2"": 0.1}",1.03,0.618199238387717,0.8713458673982252,0.3650526093772087,0.12865413260177483,,,-0.0025267365122830787
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.7_0.0,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.3_0.7_0.0,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.3, ""hist_gbdt_l2"": 0.7, ""lgbm_l2"": 0.0}",1.03,0.6180312411701867,0.871257771656147,0.3648047106842263,0.128742228343853,,,-0.0026947337298133256
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.0_0.6,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.0_0.6,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.4, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 0.6}",1.03,0.6176411597556538,0.8712350179762053,0.3640473015351023,0.12876498202379472,,,-0.00308481514434622
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.1_0.5,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.1_0.5,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.4, ""hist_gbdt_l2"": 0.1, ""lgbm_l2"": 0.5}",1.03,0.6179430496600751,0.8714458730953992,0.3644402262247508,0.12855412690460075,,,-0.0027829252399249604
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.2_0.4,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.2_0.4,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.4, ""hist_gbdt_l2"": 0.2, ""lgbm_l2"": 0.4}",1.03,0.6179583327906917,0.8716034595792544,0.36431320600212896,0.12839654042074558,,,-0.0027676421093083547
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.3_0.3,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.3_0.3,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.4, ""hist_gbdt_l2"": 0.3, ""lgbm_l2"": 0.3}",1.03,0.617975883420053,0.8717055734781924,0.3642461933619136,0.1282944265218076,,,-0.002750091479946981
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.4_0.2,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.4_0.2,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.4, ""hist_gbdt_l2"": 0.4, ""lgbm_l2"": 0.2}",1.03,0.6181943270890214,0.8717491979983587,0.3646394561796842,0.12825080200164132,,,-0.002531647810978588
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.5_0.1,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.5_0.1,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.4, ""hist_gbdt_l2"": 0.5, ""lgbm_l2"": 0.1}",1.03,0.618426850203713,0.871741638146782,0.3651120622606441,0.12825836185321807,,,-0.0022991246962870138
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.6_0.0,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.4_0.6_0.0,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.4, ""hist_gbdt_l2"": 0.6, ""lgbm_l2"": 0.0}",1.03,0.618528622991543,0.8716855945726742,0.36537165141041167,0.12831440542732578,,,-0.002197351908457046
w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.5_0.0_0.5,w3_lgbm_l1_baseline_hist_gbdt_l2_lgbm_l2_0.5_0.0_0.5,lgbm_l1_baseline+hist_gbdt_l2+lgbm_l2,"{""lgbm_l1_baseline"": 0.5, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 0.5}",1.03,0.6187963112651806,0.871547385978719,0.36604523655164245,0.12845261402128108,,,-0.0019296636348193896
